year,birth.day,birth.mass,v
1973,149,4.1,0.508992390104023
1973,140,1.8,0.508992390104023
1973,143,2.5,0.508992390104023
1973,148,3.6,1.3900802395358
1974,136,4.3,1.55897434079831
1974,137,6.3,1.55897434079831
1974,147,4.4,1.55897434079831
1974,147,4.2,1.55897434079831
1974,134,4.3,0.508992390104023
1974,137,5,1.47726392227951
1974,141,5,0.508992390104023
1974,139,5.8,1.47726392227951
1974,136,5.5,1.47726392227951
1974,138,5,1.55897434079831
1974,144,4.3,0.508992390104023
1974,143,5.8,1.55897434079831
1974,146,4.6,0.508992390104023
1974,133,5.5,1.47726392227951
1974,141,5.4,0.508992390104023
1974,140,5,0.508992390104023
1974,139,4.3,0.508992390104023
1974,148,3.6,1.57865439366597
1975,136,4.3,1.47726392227951
1975,147,4.4,1.47726392227951
1975,134,6.2,0.508992390104023
1975,147,4.2,1.47726392227951
1975,134,4.3,1.3900802395358
1975,144,5.7,0.508992390104023
1975,139,5.4,0.508992390104023
1975,141,5,1.3900802395358
1975,139,5.8,1.36826960369436
1975,138,5,1.47726392227951
1975,135,5.6,0.508992390104023
1975,143,5.8,1.47726392227951
1975,146,4.6,1.3900802395358
1975,133,5.5,1.36826960369436
1975,141,5.4,1.3900802395358
1975,133,5.8,0.508992390104023
1975,134,6.1,0.508992390104023
1975,140,5,1.3900802395358
1975,133,5.2,0.508992390104023
1975,140,5.7,0.508992390104023
1975,136,5.3,0.508992390104023
1975,144,5.3,0.508992390104023
1975,139,4.3,1.3900802395358
1976,136,4.3,1.36826960369436
1976,147,4.4,1.36826960369436
1976,134,6.2,1.3900802395358
1976,147,4.2,1.36826960369436
1976,134,4.3,1.57865439366597
1976,129,5.5,0.508992390104023
1976,144,5.7,1.3900802395358
1976,139,5.4,1.3900802395358
1976,141,5,1.57865439366597
1976,135,6.5,0.508992390104023
1976,139,5.8,1.22531989626951
1976,138,5,1.36826960369436
1976,135,5.6,1.3900802395358
1976,143,5.8,1.36826960369436
1976,146,5.8,0.508992390104023
1976,146,4.6,1.57865439366597
1976,127,6.5,0.508992390104023
1976,133,5.5,1.22531989626951
1976,141,5.4,1.57865439366597
1976,132,5.2,0.508992390104023
1976,133,5.8,1.3900802395358
1976,130,5.8,0.508992390104023
1976,134,6.1,1.3900802395358
1976,130,5.3,0.508992390104023
1976,131,5.7,0.508992390104023
1976,140,5,1.57865439366597
1976,136,5.6,0.508992390104023
1976,133,5.2,1.3900802395358
1976,131,4.5,0.508992390104023
1976,140,5.7,1.3900802395358
1976,144,5.3,1.3900802395358
1976,139,4.3,1.57865439366597
1976,131,4,0.508992390104023
1976,135,6.6,0.508992390104023
1976,143,4.3,0.508992390104023
1976,131,5.1,0.508992390104023
1976,147,4.7,0.508992390104023
1976,138,5.4,0.508992390104023
1976,146,4.3,0.508992390104023
1976,139,4.3,0.508992390104023
1976,140,5.1,0.508992390104023
1976,138,5.5,0.508992390104023
1976,138,5,0.508992390104023
1976,136,5.1,0.508992390104023
1976,137,4.3,0.508992390104023
1976,135,6.6,0.508992390104023
1977,136,4.3,1.22531989626951
1977,132,7,0.508992390104023
1977,134,4.3,0.508992390104023
1977,147,4.4,1.22531989626951
1977,134,6.2,1.57865439366597
1977,144,5,0.508992390104023
1977,147,4.2,1.22531989626951
1977,134,4.3,1.55897434079831
1977,129,5.5,1.3900802395358
1977,144,5.7,1.57865439366597
1977,139,4.7,0.508992390104023
1977,139,5.4,1.57865439366597
1977,139,4,0.508992390104023
1977,141,5,1.55897434079831
1977,135,6.5,1.3900802395358
1977,142,6.2,0.508992390104023
1977,139,5.8,1.0755542369826
1977,130,4.9,0.508992390104023
1977,138,5,1.22531989626951
1977,135,5.6,1.57865439366597
1977,143,5.8,1.22531989626951
1977,146,5.8,1.3900802395358
1977,137,5.5,0.508992390104023
1977,146,4.6,1.55897434079831
1977,136,4.5,0.508992390104023
1977,127,6.5,1.3900802395358
1977,133,5.5,1.0755542369826
1977,141,5.4,1.55897434079831
1977,132,5.2,1.3900802395358
1977,140,3.8,0.508992390104023
1977,133,5.8,1.57865439366597
1977,130,5.8,1.3900802395358
1977,134,6.1,1.57865439366597
1977,130,5.3,1.3900802395358
1977,142,4.5,0.508992390104023
1977,131,5.7,1.3900802395358
1977,140,5,1.55897434079831
1977,139,5.4,0.508992390104023
1977,136,5.6,1.3900802395358
1977,137,5.2,0.508992390104023
1977,133,5.2,1.57865439366597
1977,131,4.5,1.3900802395358
1977,147,5.5,0.508992390104023
1977,140,5.7,1.57865439366597
1977,130,5.9,0.508992390104023
1977,139,5.8,0.508992390104023
1977,139,4.3,1.55897434079831
1977,140,3.8,0.508992390104023
1977,142,3,0.508992390104023
1977,135,6.6,1.3900802395358
1977,146,4.8,0.508992390104023
1977,134,5.2,0.508992390104023
1977,133,4.8,0.508992390104023
1977,131,5.1,1.3900802395358
1977,147,4.7,1.3900802395358
1977,142,4.6,0.508992390104023
1977,133,5,0.508992390104023
1977,139,4.3,1.3900802395358
1977,140,5.5,0.508992390104023
1977,140,5.1,1.3900802395358
1977,138,5.5,1.3900802395358
1977,137,4.5,0.508992390104023
1977,138,5,1.3900802395358
1977,142,4,0.508992390104023
1977,136,5.1,1.3900802395358
1977,137,4.3,1.3900802395358
1977,138,5.8,0.508992390104023
1977,133,5.8,0.508992390104023
1977,147,4,0.508992390104023
1977,147,4.1,0.508992390104023
1977,145,4,0.508992390104023
1977,135,6.6,1.3900802395358
1977,131,6,0.508992390104023
1977,127,7,0.508992390104023
1977,132,6.5,0.508992390104023
1978,136,4.3,1.0755542369826
1978,132,7,1.3900802395358
1978,138,6.9,0.508992390104023
1978,138,5.4,0.508992390104023
1978,134,4.3,1.3900802395358
1978,147,4.4,1.0755542369826
1978,134,6.2,1.55897434079831
1978,147,4.9,0.508992390104023
1978,147,4.2,1.0755542369826
1978,134,4.3,1.47726392227951
1978,144,3.3,0.508992390104023
1978,129,5.5,1.57865439366597
1978,135,5.1,0.508992390104023
1978,144,5.7,1.55897434079831
1978,139,5.4,1.55897434079831
1978,147,5.1,0.508992390104023
1978,147,3.5,0.508992390104023
1978,151,5.3,0.508992390104023
1978,141,5,1.47726392227951
1978,151,5.4,0.508992390104023
1978,135,6.5,1.57865439366597
1978,139,5.8,0.878130620527796
1978,130,4.9,1.3900802395358
1978,138,5,1.0755542369826
1978,135,5.6,1.55897434079831
1978,145,3.8,0.508992390104023
1978,145,4.9,0.508992390104023
1978,143,5.8,1.0755542369826
1978,146,5.8,1.57865439366597
1978,145,4.6,0.508992390104023
1978,137,5.5,1.3900802395358
1978,146,4.6,1.47726392227951
1978,153,4.2,0.508992390104023
1978,136,4.5,1.3900802395358
1978,127,6.5,1.57865439366597
1978,133,5,0.508992390104023
1978,133,5.5,0.878130620527796
1978,141,5.4,1.47726392227951
1978,132,5.2,1.57865439366597
1978,146,5,0.508992390104023
1978,145,4.6,0.508992390104023
1978,133,5.8,1.55897434079831
1978,147,3.8,0.508992390104023
1978,130,5.8,1.57865439366597
1978,145,4.6,0.508992390104023
1978,134,6.1,1.55897434079831
1978,136,5.3,0.508992390104023
1978,130,5.3,1.57865439366597
1978,147,3,0.508992390104023
1978,131,5.7,1.57865439366597
1978,139,5.4,1.3900802395358
1978,136,5.6,1.57865439366597
1978,147,3.4,0.508992390104023
1978,137,5.2,1.3900802395358
1978,133,5.2,1.55897434079831
1978,143,5,0.508992390104023
1978,131,4.5,1.57865439366597
1978,152,4.2,0.508992390104023
1978,147,5.5,1.3900802395358
1978,140,5.7,1.55897434079831
1978,142,5.3,0.508992390104023
1978,130,5.9,1.3900802395358
1978,139,5.8,1.3900802395358
1978,142,4.6,0.508992390104023
1978,142,3,1.3900802395358
1978,135,6.6,1.57865439366597
1978,146,4.8,1.3900802395358
1978,134,5.2,1.3900802395358
1978,144,5.6,0.508992390104023
1978,144,3.8,0.508992390104023
1978,133,4.8,1.3900802395358
1978,131,5.1,1.57865439366597
1978,136,4.9,0.508992390104023
1978,147,4.7,1.57865439366597
1978,142,4.6,1.3900802395358
1978,144,4.6,0.508992390104023
1978,133,5,1.3900802395358
1978,139,4.3,1.57865439366597
1978,144,3.3,0.508992390104023
1978,140,5.5,1.3900802395358
1978,140,5.1,1.57865439366597
1978,143,5.6,0.508992390104023
1978,138,5.5,1.57865439366597
1978,138,5,1.57865439366597
1978,136,5.1,1.57865439366597
1978,146,3.2,0.508992390104023
1978,137,4.3,1.57865439366597
1978,146,3.7,0.508992390104023
1978,146,6.2,0.508992390104023
1978,147,5.1,0.508992390104023
1978,133,5.8,1.3900802395358
1978,138,5.1,0.508992390104023
1978,148,4.1,0.508992390104023
1978,149,3.8,0.508992390104023
1978,144,3.2,0.508992390104023
1978,144,3.6,0.508992390104023
1978,133,5.8,0.508992390104023
1978,135,6.6,1.57865439366597
1978,138,5,0.508992390104023
1978,136,6.1,0.508992390104023
1978,131,6,1.3900802395358
1978,127,7,1.3900802395358
1978,135,6.7,0.508992390104023
1978,132,6.5,1.3900802395358
1978,142,7.3,0.508992390104023
1978,142,6.4,0.508992390104023
1979,136,4.3,0.878130620527796
1979,132,7,1.57865439366597
1979,138,6.9,1.3900802395358
1979,138,5.4,1.3900802395358
1979,134,4.3,1.57865439366597
1979,150,6,0.508992390104023
1979,147,4.4,0.878130620527796
1979,134,6.2,1.47726392227951
1979,140,5.1,0.508992390104023
1979,136,6.3,0.508992390104023
1979,147,4.2,0.878130620527796
1979,129,5.5,1.55897434079831
1979,139,4.8,0.508992390104023
1979,134,5.3,0.508992390104023
1979,144,5.7,1.47726392227951
1979,139,5.4,1.47726392227951
1979,147,5.1,1.3900802395358
1979,143,3.8,0.508992390104023
1979,151,5.3,1.3900802395358
1979,141,5,1.36826960369436
1979,151,5.4,1.3900802395358
1979,141,4.9,0.508992390104023
1979,135,6.5,1.55897434079831
1979,139,5.8,0.700869029539366
1979,130,4.9,1.57865439366597
1979,135,5.6,1.47726392227951
1979,145,3.8,1.3900802395358
1979,149,4.3,0.508992390104023
1979,145,4.9,1.3900802395358
1979,143,5.8,0.878130620527796
1979,146,5.8,1.55897434079831
1979,140,5.7,0.508992390104023
1979,137,5.5,1.57865439366597
1979,136,6,0.508992390104023
1979,146,4.6,1.36826960369436
1979,134,4.8,0.508992390104023
1979,127,6.5,1.55897434079831
1979,136,5.8,0.508992390104023
1979,133,5,1.3900802395358
1979,147,5,0.508992390104023
1979,133,5.5,0.700869029539366
1979,141,5.4,1.36826960369436
1979,132,5.2,1.55897434079831
1979,146,5,1.3900802395358
1979,142,5.8,0.508992390104023
1979,133,5.8,1.47726392227951
1979,130,5.8,1.55897434079831
1979,134,5,0.508992390104023
1979,134,6.1,1.47726392227951
1979,136,5.3,1.3900802395358
1979,130,5.3,1.55897434079831
1979,131,5.7,1.55897434079831
1979,141,5,0.508992390104023
1979,139,5.4,1.57865439366597
1979,136,5.6,1.55897434079831
1979,137,5.2,1.57865439366597
1979,134,5.1,0.508992390104023
1979,133,5.2,1.47726392227951
1979,138,5.4,0.508992390104023
1979,139,4.9,0.508992390104023
1979,131,4.5,1.55897434079831
1979,147,5.1,0.508992390104023
1979,153,5.5,0.508992390104023
1979,147,5.5,1.57865439366597
1979,140,5.7,1.47726392227951
1979,142,5.3,1.3900802395358
1979,145,5.3,0.508992390104023
1979,131,5.8,0.508992390104023
1979,130,5.9,1.57865439366597
1979,139,5.8,1.57865439366597
1979,151,3.9,0.508992390104023
1979,140,4.9,0.508992390104023
1979,135,6.6,1.55897434079831
1979,140,5.1,0.508992390104023
1979,146,4.8,1.57865439366597
1979,144,5.9,0.508992390104023
1979,134,5.2,1.57865439366597
1979,144,5.6,1.3900802395358
1979,144,3.8,1.3900802395358
1979,139,3.9,0.508992390104023
1979,140,5.4,0.508992390104023
1979,133,4.8,1.57865439366597
1979,131,5.1,1.55897434079831
1979,136,4.9,1.3900802395358
1979,142,4.6,1.57865439366597
1979,135,6.5,0.508992390104023
1979,144,4.6,1.3900802395358
1979,145,4.2,0.508992390104023
1979,133,5,1.57865439366597
1979,143,3.2,0.508992390104023
1979,135,6.3,0.508992390104023
1979,139,4.3,1.55897434079831
1979,140,5.5,1.57865439366597
1979,148,3.8,0.508992390104023
1979,140,5.1,1.55897434079831
1979,150,5.5,0.508992390104023
1979,128,6.3,0.508992390104023
1979,138,5.5,1.55897434079831
1979,144,4.9,0.508992390104023
1979,138,5,1.55897434079831
1979,141,4.8,0.508992390104023
1979,148,4.9,0.508992390104023
1979,136,5.1,1.55897434079831
1979,137,4.3,1.55897434079831
1979,147,4.9,0.508992390104023
1979,146,6.2,1.3900802395358
1979,140,5.3,0.508992390104023
1979,147,5.1,1.3900802395358
1979,151,5,0.508992390104023
1979,133,5.8,1.57865439366597
1979,151,5,0.508992390104023
1979,138,5.1,1.3900802395358
1979,144,5.1,0.508992390104023
1979,147,5.1,0.508992390104023
1979,145,3.8,0.508992390104023
1979,144,4.8,0.508992390104023
1979,140,5.7,0.508992390104023
1979,133,5.8,1.3900802395358
1979,135,6.6,1.55897434079831
1979,131,6,1.57865439366597
1979,127,7,1.57865439366597
1979,137,5,0.508992390104023
1979,132,6.5,1.57865439366597
1979,144,4.8,0.508992390104023
1979,142,7.3,1.3900802395358
1979,134,6.2,0.508992390104023
1979,129,6.5,0.508992390104023
1979,134,4.8,0.508992390104023
1980,136,4.3,0.700869029539366
1980,132,7,1.55897434079831
1980,150,4.7,0.508992390104023
1980,138,6.9,1.57865439366597
1980,138,5.4,1.57865439366597
1980,134,4.3,1.55897434079831
1980,141,5.8,0.508992390104023
1980,147,4.4,0.700869029539366
1980,134,6.2,1.36826960369436
1980,140,5.1,1.3900802395358
1980,144,5.6,0.508992390104023
1980,136,6.3,1.3900802395358
1980,141,6,0.508992390104023
1980,134,5.3,1.3900802395358
1980,144,5.7,1.36826960369436
1980,139,5.4,1.36826960369436
1980,147,5.1,1.57865439366597
1980,143,3.8,1.3900802395358
1980,141,5,1.22531989626951
1980,151,5.4,1.57865439366597
1980,153,7,0.508992390104023
1980,130,4.9,1.55897434079831
1980,157,3.8,0.508992390104023
1980,140,4.4,0.508992390104023
1980,145,3.8,1.57865439366597
1980,143,5.8,0.700869029539366
1980,146,5.8,1.47726392227951
1980,149,4.7,0.508992390104023
1980,137,5.5,1.55897434079831
1980,136,6,1.3900802395358
1980,127,6.5,1.47726392227951
1980,136,5.8,1.3900802395358
1980,137,5.9,0.508992390104023
1980,133,5,1.57865439366597
1980,147,5,1.3900802395358
1980,146,4.9,0.508992390104023
1980,133,5.5,0.544025718826197
1980,141,5.4,1.22531989626951
1980,132,5.2,1.47726392227951
1980,147,5,0.508992390104023
1980,133,5.8,1.36826960369436
1980,130,5.8,1.47726392227951
1980,147,5,0.508992390104023
1980,142,5.8,0.508992390104023
1980,134,6.1,1.36826960369436
1980,145,6,0.508992390104023
1980,130,5.3,1.47726392227951
1980,148,5,0.508992390104023
1980,131,5.7,1.47726392227951
1980,139,5.4,1.55897434079831
1980,148,3.8,0.508992390104023
1980,136,5.6,1.47726392227951
1980,142,4.7,0.508992390104023
1980,137,5.2,1.55897434079831
1980,133,5.2,1.36826960369436
1980,138,5.4,1.3900802395358
1980,139,4.9,1.3900802395358
1980,131,4.5,1.47726392227951
1980,147,5.5,1.55897434079831
1980,140,5.7,1.36826960369436
1980,142,5.3,1.57865439366597
1980,142,4.2,0.508992390104023
1980,145,5,0.508992390104023
1980,131,5.8,1.3900802395358
1980,130,5.9,1.55897434079831
1980,135,6.6,1.47726392227951
1980,147,4.6,0.508992390104023
1980,151,5.1,0.508992390104023
1980,146,4.8,1.55897434079831
1980,142,4.4,0.508992390104023
1980,134,5.2,1.55897434079831
1980,144,5.6,1.57865439366597
1980,144,3.8,1.57865439366597
1980,155,4.8,0.508992390104023
1980,137,4.9,0.508992390104023
1980,133,4.8,1.55897434079831
1980,147,4,0.508992390104023
1980,144,4.6,0.508992390104023
1980,131,5.1,1.47726392227951
1980,145,4.9,0.508992390104023
1980,136,4.9,1.57865439366597
1980,142,5.5,0.508992390104023
1980,154,4.2,0.508992390104023
1980,142,4.6,1.55897434079831
1980,151,4.5,0.508992390104023
1980,144,4.6,1.57865439366597
1980,147,3.6,0.508992390104023
1980,133,5,1.55897434079831
1980,135,6.3,1.3900802395358
1980,139,4.3,1.47726392227951
1980,140,5.5,1.55897434079831
1980,148,3.8,1.3900802395358
1980,140,5.1,1.47726392227951
1980,128,6.3,1.3900802395358
1980,138,5.5,1.47726392227951
1980,138,5,1.47726392227951
1980,144,4.7,0.508992390104023
1980,144,3.8,0.508992390104023
1980,136,5.1,1.47726392227951
1980,152,4.1,0.508992390104023
1980,155,3.5,0.508992390104023
1980,137,4.3,1.47726392227951
1980,146,6.2,1.57865439366597
1980,140,5.3,1.3900802395358
1980,143,4.1,0.508992390104023
1980,147,5.1,1.57865439366597
1980,150,5,0.508992390104023
1980,133,5.8,1.55897434079831
1980,144,5.1,1.3900802395358
1980,144,4.8,1.3900802395358
1980,155,4.8,0.508992390104023
1980,133,5.8,1.57865439366597
1980,131,6,1.55897434079831
1980,127,7,1.55897434079831
1980,132,6.5,1.55897434079831
1980,150,5.9,0.508992390104023
1980,142,7.3,1.57865439366597
1981,136,4.3,0.544025718826197
1981,132,7,1.47726392227951
1981,149,6.2,0.508992390104023
1981,138,6.9,1.55897434079831
1981,135,5,0.508992390104023
1981,138,5.4,1.55897434079831
1981,153,3.8,0.508992390104023
1981,147,4.4,0.544025718826197
1981,134,6.2,1.22531989626951
1981,140,5.1,1.57865439366597
1981,150,4.9,0.508992390104023
1981,136,6.3,1.57865439366597
1981,134,5.3,1.57865439366597
1981,147,5.1,1.55897434079831
