lambda_rel,birthdate_sd,birthmass_sd,v
1.18066779620815,-0.292590991706122,0.199294901373733,1.55897434079831
0.176266879607571,-0.349978851337294,0.152012955675862,1.47726392227951
0,2.13895980504052,-1.85229587909902,0.508992390104023
0,0.649197847244413,-0.832244924917955,0.508992390104023
0,-0.81412992063981,-0.57128663706705,0.508992390104023
0,-0.190709866411499,1.38784082208451,0.508992390104023
0,-0.190709866411499,1.13139197452541,0.508992390104023
1.84097519330024,-0.598344760877825,1.83957993371093,0.508992390104023
1.5268256596502,-0.809732630803574,2.11691682201163,1.3900802395358
2.02924233752634,-0.81412992063981,2.37787510986253,1.57865439366597
0,-0.529901842800205,1.70587437105816,1.55897434079831
0,-0.323422471454245,1.47579470311389,0.508992390104023
0,-0.274137987978272,-1.2378062369982,0.508992390104023
0,1.29761139304352,1.2193458555548,0.508992390104023
2.24650165629218,-0.531309309561454,-1.22116257169948,0.508992390104023
0.976425874687206,-0.636972981084033,-1.20023263039066,1.3900802395358
1.1741958662446,-0.707340315039283,-1.3646591945999,1.57865439366597
0.172007700307111,-0.812370979213065,-1.29532157497928,1.55897434079831
0,1.88631386815714,0.8151560096524,0.508992390104023
0,0.32235272593537,0.628044781713921,0.508992390104023
2.60177887760406,-0.0261143151343098,2.24849121829651,0.508992390104023
0.962669545670538,-0.0471077992132266,2.18766421286955,1.3900802395358
0.988300534145316,-0.0556099425122086,2.11129955977008,1.57865439366597
0,0.430700216837121,-0.837862187159503,0.508992390104023
2.31504064624609,-0.695521345012332,-0.120375415162295,0.508992390104023
0.977040984796437,-0.704023488311314,-0.196740068261768,1.3900802395358
1.0768503323905,-0.70256494595238,-0.14544265957563,1.57865439366597
2.56012096280964,0.107951986296502,-2.45348228760748,0.508992390104023
2.34960127597737,-0.866126874761091,0.187933203076873,0.508992390104023
0,-0.864668332402156,0.239230611763011,1.3900802395358
1.84097519330024,1.02268910361994,-0.596684118100464,0.508992390104023
1.5268256596502,0.81130123369419,-0.319347229799767,1.3900802395358
2.02924233752634,0.806903943857954,-0.0583889419488609,1.57865439366597
0.979692852881888,1.09113202169756,-0.730389680753229,1.55897434079831
0.782703212262094,1.18674074032938,-0.830256794769179,1.47726392227951
0.76642189880126,1.42144918211158,-1.04515677969676,1.36826960369436
0.892887587793603,1.57603471428564,-1.09293814791993,1.22531989626951
0.905412759849398,1.47037104276306,-1.07200820661111,1.0755542369826
1.11205793541174,1.40000370880781,-1.23643477082035,0.878130620527796
1.20048166802602,1.29497304463403,-1.16709715119974,0.700869029539366
0.49721109760976,1.16633948634187,-1.08294933642174,0.544025718826197
1.94593326522612,-0.920603283517718,1.47778283326267,0.508992390104023
0.804783440933639,-0.685894841735517,1.26288284833509,1.3900802395358
0.944934278667494,-0.531309309561454,1.21510148011191,1.57865439366597
0.955082423795912,-0.636972981084033,1.23603142142074,1.55897434079831
1.12283220435712,-0.707340315039283,1.07160485721149,1.47726392227951
1.13957163150268,-0.812370979213065,1.14094247683211,1.36826960369436
1.15371243704601,-0.941004537505228,1.22509029161011,1.22531989626951
1.07746218895658,-0.998392397136399,1.17780834591224,1.0755542369826
1.0364589608978,-1.16083802028274,1.09447140428058,0.878130620527796
0,1.08972455493631,-0.32359160524265,0.508992390104023
0,1.47037104276306,-0.430886087713372,0.508992390104023
2.79155177019262,0.265280003659375,-0.338863804363524,0.508992390104023
1.19661035289507,0.160249339485593,-0.269526184742908,1.3900802395358
1.04961699923502,0.0316157811934308,-0.185378369964909,1.57865439366597
1.13657024134304,-0.0257720784377408,-0.23266031566278,1.55897434079831
1.04650078267701,-0.188217701584086,-0.315997257294435,1.47726392227951
0,1.43315839961025,-1.25845570589916,0.508992390104023
0,0.808662885284699,0.371595934154827,0.508992390104023
0,1.65264964569119,-0.441827217524002,0.508992390104023
2.79155177019262,-0.38313354213973,1.19982928099104,0.508992390104023
1.19661035289507,-0.488164206313512,1.26916690061166,1.3900802395358
1.22096268824132,-0.616797764605675,1.35331471538966,1.57865439366597
1.13657024134304,-0.674185624236846,1.30603276969178,1.55897434079831
1.04650078267701,-0.836631247383192,1.22269582806013,1.47726392227951
0.916782060345348,-0.857624731462109,1.16186882263318,1.36826960369436
0.933865243191856,-0.866126874761091,1.0855041695337,1.22531989626951
0.987157454429684,-0.864668332402156,1.13680157821984,1.0755542369826
0.279092804278241,-0.80140904888759,1.15489850080984,0.878130620527796
2.31504064624609,-0.371314572112779,1.03364439885363,0.508992390104023
0.977040984796437,-0.379816715411761,0.957279745754156,1.3900802395358
0.925728873940462,-0.378358173052827,1.00857715444029,1.57865439366597
1.06973260591944,-0.315098889538261,1.02667407703029,1.55897434079831
1.07600228672311,-0.396817804697178,0.805774054349719,1.47726392227951
1.0564164997492,-0.38342886868402,0.703083212842066,1.36826960369436
0.177399308205239,-0.303323602186235,0.610205591174873,1.22531989626951
2.62999575531343,0.171211269811068,0.129103110573465,0.508992390104023
1.11240423312754,0.0894923546521513,-0.091796912107111,1.3900802395358
0.964608343023261,0.102881290665309,-0.194487753614764,1.57865439366597
0.948787337846964,0.182986557163094,-0.287365375281956,1.55897434079831
0.850472964272427,0.347307089282566,-0.28146854617612,1.47726392227951
0.809958722568635,0.541577514373698,-0.295435749016345,1.36826960369436
0,0.652207755209808,-0.310902028028999,1.22531989626951
0,0.32235272593537,0.884493629273016,0.508992390104023
0,1.4597147794933,-0.0628983822406736,0.508992390104023
0,0.162887687895084,-0.319347229799767,0.508992390104023
1.84097519330024,1.02268910361994,-0.853132965659558,0.508992390104023
1.5268256596502,0.81130123369419,-0.575796077358861,1.3900802395358
1.7444654726534,0.806903943857954,-0.314837789507955,1.57865439366597
1.14846980574578,1.09113202169756,-0.986838528312324,1.55897434079831
0.782703212262094,1.18674074032938,-1.08670564232827,1.47726392227951
0.76642189880126,1.42144918211158,-1.30160562725585,1.36826960369436
0.892887587793603,1.57603471428564,-1.34938699547903,1.22531989626951
0.905412759849398,1.47037104276306,-1.3284570541702,1.0755542369826
0.296236984511062,1.40000370880781,-1.49288361837945,0.878130620527796
2.82357544072513,-1.01621200214953,-0.858614104532777,0.508992390104023
0.809182635898001,-0.920603283517718,-0.958481218548726,1.3900802395358
0.814057871596587,-0.685894841735517,-1.17338120347631,1.57865439366597
0.913749030253238,-0.531309309561454,-1.22116257169948,1.55897434079831
0.14812054062898,-0.636972981084033,-1.20023263039066,1.47726392227951
0,0.984060883413731,-2.48247686818613,0.508992390104023
1.9353540221213,-1.4964117739844,0.365311881878257,0.508992390104023
0.934168794106357,-1.34182624181034,0.317530513655085,1.3900802395358
0.987678335425948,-1.44748991333292,0.33846045496391,1.57865439366597
0.166862763692938,-1.51785724728817,0.174033890754664,1.55897434079831
0,-0.474869594634257,-0.174437240154279,0.508992390104023
2.79155177019262,-0.707340315039283,-0.08241495680443,0.508992390104023
1.19661035289507,-0.812370979213065,-0.0130773371838138,1.3900802395358
1.04961699923502,-0.941004537505228,0.0710704775941854,1.57865439366597
1.13657024134304,-0.998392397136399,0.0237885318963143,1.55897434079831
1.04650078267701,-1.16083802028274,-0.0595484097353406,1.47726392227951
0.759115477708397,-1.18183150436166,-0.120375415162295,1.36826960369436
0.933865243191856,-1.19033364766064,-0.196740068261768,1.22531989626951
0.987157454429684,-1.18887510530171,-0.14544265957563,1.0755542369826
0.768606787405739,-1.12561582178714,-0.12734573698563,0.878130620527796
2.34960127597737,-1.19033364766064,-0.324964492041314,0.508992390104023
1.06458194940375,-1.18887510530171,-0.273667083355177,1.3900802395358
1.1062414020417,-1.12561582178714,-0.255570160765176,1.57865439366597
1.08808846504261,-1.20733473694606,-0.476470183445752,1.55897434079831
1.07299293818377,-1.1939458009329,-0.579161024953405,1.47726392227951
0.923753676902813,-1.11384053443512,-0.672038646620597,1.36826960369436
0.996702500810901,-0.949520002315646,-0.666141817514761,1.22531989626951
0.952444338385549,-0.755249577224514,-0.680109020354986,1.0755542369826
1.11907387019191,-0.644619336388403,-0.69557529936764,0.878130620527796
1.00739504568189,-0.582812859352189,-0.739998632533358,0.700869029539366
0.626926139659131,-0.616564192592738,-0.803984056912703,0.544025718826197
1.2566713373949,-0.547629340655604,-0.940893423559074,0.397186398930446
2.41478473411488,-0.420709472902413,1.56804099549849,0.508992390104023
0.975188641480718,-0.454460806142961,1.50405557111914,1.3900802395358
0.860183130898872,-0.385525954205827,1.36714620447277,1.57865439366597
0.987152724400501,-0.424233714748107,1.35782919174693,1.55897434079831
0.97121102937258,-0.461071844579694,1.27468118187633,1.47726392227951
0.99298124874932,-0.434441154305492,1.32648868879471,1.36826960369436
1.06082194081369,-0.544781987610029,1.35232454602548,1.22531989626951
0.910887833591152,-0.621558349414211,1.39990261754493,1.0755542369826
0.922872076913298,-0.459466599755325,1.27889297909425,0.878130620527796
1.01045843804967,-0.349867423943244,1.22037292926552,0.700869029539366
2.42696862809744,-0.586337101197884,-1.4631081314031,0.508992390104023
1.00406781069624,-0.623175231029471,-1.5462561412737,1.3900802395358
0.906685949373799,-0.596544540755268,-1.49444863435532,1.57865439366597
0,-0.836177583292573,2.11794389572235,0.508992390104023
1.94593326522612,0.700430580980046,0.836660714364933,0.508992390104023
0.804783440933639,0.935139022762247,0.621760729437351,1.3900802395358
0.944934278667494,1.08972455493631,0.573979361214179,1.57865439366597
0.814725315219205,0.984060883413731,0.594909302523004,1.55897434079831
1.12283220435712,0.913693549458481,0.430482738313759,1.47726392227951
0.195981545211912,0.808662885284699,0.499820357934375,1.36826960369436
0,0.279207622687428,-0.708264876581291,0.508992390104023
1.84097519330024,0.374275557820834,-1.10958181321865,0.508992390104023
1.5268256596502,0.162887687895084,-0.832244924917955,1.3900802395358
0,0.158490398058849,-0.57128663706705,1.57865439366597
1.94593326522612,-0.110086351268836,0.451987443026292,0.508992390104023
0.804783440933639,0.124622090513365,0.23708745809871,1.3900802395358
0.944934278667494,0.279207622687428,0.189306089875539,1.57865439366597
0.955082423795912,0.173543951164849,0.210236031184363,1.55897434079831
1.12283220435712,0.103176617209599,0.0458094669751177,1.47726392227951
0.195981545211912,-0.00185404696418293,0.115147086595734,1.36826960369436
0,0.279207622687428,-1.60583584303812,0.508992390104023
2.3481220509295,1.47037104276306,-0.174437240154279,0.508992390104023
1.16081844121602,1.40000370880781,-0.338863804363524,1.3900802395358
1.04053685594751,1.29497304463403,-0.269526184742908,1.57865439366597
1.00715908749715,1.16633948634187,-0.185378369964909,1.55897434079831
0.947678661583929,1.10895162671069,-0.23266031566278,1.47726392227951
1.03033361588733,0.946506003564349,-0.315997257294435,1.36826960369436
0.92012888238083,0.925512519485432,-0.376824262721389,1.22531989626951
0.90598313447388,0.91701037618645,-0.453188915820862,1.0755542369826
1.01986388456265,0.918468918545384,-0.401891507134725,0.878130620527796
1.09717634728973,0.98172820205995,-0.383794584544724,0.700869029539366
2.31504064624609,-0.209211185663003,0.264297856176346,0.508992390104023
0.977040984796437,-0.217713328961985,0.187933203076873,1.3900802395358
1.0768503323905,-0.21625478660305,0.239230611763011,1.57865439366597
1.06973260591944,-0.152995503088484,0.257327534353011,1.55897434079831
1.07600228672311,-0.234714418247402,0.0364275116724356,1.47726392227951
0.874735829324648,-0.221325482234243,-0.066263329835217,1.36826960369436
0.927125949654367,-0.141220215736459,-0.15914095150241,1.22531989626951
0.966944280671875,0.0231003163830129,-0.153244122396573,1.0755542369826
0.262124281317117,0.217370741474145,-0.167211325236798,0.878130620527796
2.47009502452568,-0.91735296367429,-1.57767998681182,0.508992390104023
1.16814200432892,-0.80672272283818,-1.59314626582447,1.3900802395358
1.01571831228214,-0.744916245801966,-1.63756959899019,1.57865439366597
0.953872234963061,-0.778667579042514,-1.70155502336953,1.55897434079831
0.956834379128976,-0.70973272710538,-1.8384643900159,1.47726392227951
0.961106796491286,-0.74844048764766,-1.84778140274174,1.36826960369436
0.959697745343116,-0.785278617479247,-1.93092941261234,1.22531989626951
0.966850898731462,-0.758647927205044,-1.87912190569396,1.0755542369826
0.780012600930189,-0.868988760509582,-1.8532860484632,0.878130620527796
0.314090500340594,-0.945765122313764,-1.80570797694375,0.700869029539366
0,-0.258606086452636,-2.66336498922656,0.508992390104023
2.79155177019262,0.751590163008705,-2.00578131349764,0.508992390104023
1.19661035289507,0.646559498834923,-1.93644369387702,1.3900802395358
2.41478473411488,0.0656006864469164,0.926918876600753,0.508992390104023
0.975188641480718,0.031849353206368,0.862933452221408,1.3900802395358
1.0006045144539,0.100784205143502,0.726024085575038,1.57865439366597
0.987152724400501,0.0620764446012222,0.716707072849197,1.55897434079831
0.97121102937258,0.0252383147696348,0.633559062978597,1.47726392227951
0.99298124874932,0.0518690050438376,0.685366569896978,1.36826960369436
1.06082194081369,-0.0584718282606997,0.711202427127741,1.22531989626951
0.910887833591152,-0.135248190064882,0.758780498647196,1.0755542369826
0.922872076913298,0.0268435595940042,0.637770860196513,0.878130620527796
2.50745738954461,2.48341980179048,0.172468874778789,0.508992390104023
1.10986731897606,2.37307896848595,0.198304732009552,1.3900802395358
0.854205339475019,2.29630260668176,0.245882803529007,1.57865439366597
0.942279981401892,2.45839435634065,0.124873165078324,1.55897434079831
0.974240635018929,2.56799353215273,0.066353115249593,1.47726392227951
0.973925642752304,2.41258587592708,0.0426077989701736,1.36826960369436
0.806693280875245,2.41005754110977,0.00530231809816305,1.22531989626951
0.938313030898192,2.42634634624137,-0.0235474174051323,1.0755542369826
0.980886202032131,2.67232225347129,-0.048939996780979,0.878130620527796
1.10820029281366,2.69022267360263,-0.0447252002716244,0.700869029539366
1.12491743091719,2.88008634837863,0.0289024954933989,0.544025718826197
1.22163979289551,3.06993026467716,-0.0846807282875195,0.397186398930446
1.36813628442364,3.12732208291483,-0.0461030805052135,0.318533411548458
2.42212786445488,-0.674074196842797,2.50261716706099,0.508992390104023
2.46227694299622,-2.35288272647178,2.13087520747132,0.508992390104023
1.10462656680354,-2.33498230634044,2.13509000398068,1.3900802395358
1.07876636620976,-2.14511863156443,2.2087176997457,1.57865439366597
0.940609247670177,-1.95527471526591,2.09513447596478,1.55897434079831
0.88463526647553,-1.89788289702823,2.13371212374709,1.47726392227951
0.94362144567416,-1.90492600694739,2.21866936963037,1.36826960369436
0.95622366667179,-1.76991089267265,2.23920117755658,1.22531989626951
0.943446097524498,-1.7884745355752,2.32251314833565,1.0755542369826
1.1556669238346,-1.85947369676207,2.32928673850787,0.878130620527796
0,-0.601055805430023,-1.45657174208023,0.508992390104023
2.40585498144535,0.82374329052377,-0.838184993152547,0.508992390104023
1.0174422339142,0.805179647621224,-0.75487302237348,1.3900802395358
1.04899708308665,0.734180486434351,-0.748099432201262,1.57865439366597
2.31253896075729,-1.46896455591658,1.0693390857284,0.508992390104023
0.914563126253401,-1.41157273767891,1.10791673351071,1.3900802395358
1.00227102965072,-1.41861584759806,1.192873979394,1.57865439366597
0.97856489447417,-1.28360073332332,1.21340578732021,1.55897434079831
0.984147792410297,-1.30216437622587,1.29671775809927,1.47726392227951
1.14883707442161,-1.37316353741274,1.30349134827149,1.36826960369436
0,-0.238439832264308,-0.748099432201262,0.508992390104023
2.1993536830541,-1.41157273767891,0.338570190833429,0.508992390104023
0.990852316689019,-1.41861584759806,0.423527436716717,1.3900802395358
0.869946949847722,-1.28360073332332,0.444059244642923,1.57865439366597
0.995202216604912,-1.30216437622587,0.527371215421991,1.55897434079831
1.16686370221474,-1.37316353741274,0.534144805594208,1.47726392227951
2.31664655044685,-0.297363213305549,-0.00335125870122281,0.508992390104023
1.00719991012325,-0.187764037493468,-0.0618713085299536,1.3900802395358
1.03445874533638,-0.34317169371912,-0.085616624809373,1.57865439366597
1.02087924865691,-0.34570002853643,-0.122922105681384,1.55897434079831
0.978793277508143,-0.329411223404834,-0.151771841184679,1.47726392227951
0.807395127538621,-0.0834353161749128,-0.177164420560526,1.36826960369436
1.05581277909145,-0.0655348960435658,-0.172949624051171,1.22531989626951
0.988913898209031,0.124328778732436,-0.0993219282861477,1.0755542369826
0.921235754865298,0.314172695030962,-0.212905152067066,0.878130620527796
0.917521952458029,0.371564513268635,-0.17432750428476,0.700869029539366
1.04514952178087,0.36452140334948,-0.0893702584014716,0.544025718826197
1.27093563876955,0.499536517624217,-0.0688384504752652,0.397186398930446
1.52203778784033,0.480972874721671,0.0144735203038018,0.318533411548458
0,0.772742324531541,-0.355770775845242,0.508992390104023
0,9.26513134240689,-0.77690959859642,0.508992390104023
2.50745738954461,-0.110234381405939,-0.468653244118946,0.508992390104023
0,-0.220575214710476,-0.442817386888183,1.3900802395358
0,-0.371314572112779,0.52074670373544,0.508992390104023
2.3481220509295,2.11878458856217,0.0820116074048155,0.508992390104023
0,2.04841725460692,-0.08241495680443,1.3900802395358
0,0.860585717170163,-0.596684118100464,0.508992390104023
0,0.487094460794637,-0.0628983822406736,0.508992390104023
0,-0.190709866411499,0.105596584289038,0.508992390104023
2.83333333333333,0.133496906488054,-0.535525534608697,0.508992390104023
0.765537640040503,-0.598344760877825,0.172662424576818,1.3900802395358
1.32768228824753,-0.809732630803574,0.449999312877515,1.57865439366597
1.67390034163735,-0.81412992063981,0.710957600728421,1.55897434079831
0,-0.529901842800205,0.0389568619240526,1.47726392227951
0,-0.327819761290481,-2.36642856998071,0.508992390104023
2.82357544072513,0.118511702998901,0.0389568619240526,0.508992390104023
0.809182635898001,0.214120421630717,-0.0609102520918967,1.3900802395358
0.814057871596587,0.448828863412918,-0.275810237019478,1.57865439366597
0.913749030253238,0.603414395586981,-0.32359160524265,1.55897434079831
0.944473638890389,0.497750724064402,-0.302661663933825,1.47726392227951
1.10548580975794,0.427383390109152,-0.467088228143071,1.36826960369436
1.14373177338622,0.32235272593537,-0.397750608522455,1.22531989626951
1.11926642266276,0.193719167643207,-0.313602793744456,1.0755542369826
1.11316058909112,0.136331308012036,-0.360884739442327,0.878130620527796
0.345928407236021,-0.0261143151343098,-0.444221681073982,0.700869029539366
2.3481220509295,2.11878458856217,0.210236031184363,0.508992390104023
1.16081844121602,2.04841725460692,0.0458094669751177,1.3900802395358
1.04053685594751,1.94338659043313,0.115147086595734,1.57865439366597
1.18066779620815,1.81475303214097,0.199294901373733,1.55897434079831
1.1239455411915,1.7573651725098,0.152012955675862,1.47726392227951
1.03033361588733,1.59491954936345,0.0686760140442072,1.36826960369436
0.92012888238083,1.57392606528454,0.00784900861725285,1.22531989626951
0.90598313447388,1.56542392198556,-0.0685156444822201,1.0755542369826
2.60177887760406,-0.0261143151343098,1.22269582806013,0.508992390104023
0.962669545670538,-0.0471077992132266,1.16186882263318,1.3900802395358
2.87762463986684,2.26759336333269,2.16673786706849,0.508992390104023
1.20705245631649,2.13895980504052,2.25088568184649,1.3900802395358
1.17536013237768,2.08157194540935,2.20360373614861,1.57865439366597
1.05825558582845,1.91912632226301,2.12026679451696,1.55897434079831
0.931167467412386,1.89813283818409,2.05943978909001,1.47726392227951
0.930468457335077,1.88963069488511,1.98307513599053,1.36826960369436
1.01753774565017,1.89108923724404,2.03437254467667,1.22531989626951
1.01410048692654,1.95434852075861,2.05246946726667,1.0755542369826
1.06567737977974,1.87262960559969,1.83156944458609,0.878130620527796
1.11288189938252,1.88601854161285,1.72887860307844,0.700869029539366
1.02314409881659,1.96612380811063,1.63600098141125,0.544025718826197
1.32473685151541,2.13044434023011,1.64189781051709,0.397186398930446
2.507699568806,-1.11162338876542,0.487877996501162,0.508992390104023
1.02714622262854,-0.91735296367429,0.473910793660937,1.3900802395358
1.01578162477358,-0.80672272283818,0.458444514648282,1.57865439366597
0.982197009687319,-0.744916245801966,0.414021181482565,1.55897434079831
0.943276892492141,-0.778667579042514,0.35003575710322,1.47726392227951
0.942052449431885,-0.70973272710538,0.213126390456849,1.36826960369436
0.964615431252025,-0.74844048764766,0.203809377731009,1.22531989626951
0.931044364068752,-0.785278617479247,0.120661367860408,1.0755542369826
0.998884533514304,-0.758647927205044,0.172468874778789,0.878130620527796
1.11345800004856,-0.868988760509582,0.198304732009552,0.700869029539366
1.03616058331551,-0.945765122313764,0.245882803529007,0.544025718826197
1.22380970012856,-0.783673372654878,0.124873165078324,0.397186398930446
0.708589619860386,-0.674074196842797,0.066353115249593,0.318533411548458
2.34514673590599,0.356056126105921,1.1193822997805,0.508992390104023
0.989204787832335,0.424990978043055,0.982472933134132,1.3900802395358
0.877581554862075,0.386283217500775,0.973155920408292,1.57865439366597
0.982120141585167,0.349445087669188,0.890007910537691,1.55897434079831
1.00856231222237,0.37607577794339,0.941815417456072,1.47726392227951
2.42696862809744,-0.100026941848554,0.332033801510556,0.508992390104023
0,-0.136865071680142,0.248885791639956,1.3900802395358
2.36232125592592,0.351061969284448,2.29747358400176,0.508992390104023
0.963337333110836,0.513153718943334,2.17646394555108,1.3900802395358
1.01880701491075,0.622752894755414,2.11794389572235,1.57865439366597
1.00031896051123,0.467345238529762,2.09419857944293,1.55897434079831
1.0095396112668,0.464816903712452,2.05689309857092,1.47726392227951
0.963672109486065,0.481105708844048,2.02804336306762,1.36826960369436
0.791391074460339,0.727081616073969,2.00265078369177,1.22531989626951
1.02428972273287,0.744982036205316,2.00686558020113,1.0755542369826
1.0216785227116,0.934845710981318,2.08049327596615,0.878130620527796
0.964740359296315,1.12468962727984,1.96691005218523,0.700869029539366
0.964679799343054,1.18208144551752,2.00548769996754,0.544025718826197
0.559047438016598,1.17503833559836,2.09044494585083,0.397186398930446
0,-0.361981380616894,0.670024614391134,0.508992390104023
2.1993536830541,-0.601055805430023,-0.17432750428476,0.508992390104023
0.990852316689019,-0.608098915349178,-0.0893702584014716,1.3900802395358
1.01196223697552,-0.473083801074441,-0.0688384504752652,1.57865439366597
0.995202216604912,-0.491647443976988,0.0144735203038018,1.55897434079831
1.16686370221474,-0.562646605163861,0.0212471104760195,1.47726392227951
0,0.409973713534798,0.790593653153301,0.508992390104023
